Australian Capital Territory--Higgins,43707
Australian Capital Territory--Holt,43728
Australian Capital Territory--Kaleen,45828
Australian Capital Territory--Latham,43728
Australian Capital Territory--McKellar,45846
Australian Capital Territory--Macgregor,43716
Australian Capital Territory--Macquarie,49590
Australian Capital Territory--Melba,43721
Australian Capital Territory--Page,49575
Australian Capital Territory--Scullin,49577
Australian Capital Territory--Spence,43720
Australian Capital Territory--Weetangera,49592
Australian Capital Territory-Woden Valley-,54068
Australian Capital Territory-Woden Valley-Chifley,51861
Australian Capital Territory--Curtin,57549
Australian Capital Territory--Farrer,52444
Australian Capital Territory--Garran,57524
Australian Capital Territory--Hughes,57547
Australian Capital Territory--Isaacs,52447
Australian Capital Territory--Lyons,51870
Australian Capital Territory--Mawson,52450
Australian Capital Territory--O'Malley,51938
Australian Capital Territory--Pearce,52444
Australian Capital Territory--Phillip,51844
Australian Capital Territory--Torrens,52412
Australian Capital Territory-Weston Creek-Stromlo-,50139
Australian Capital Territory-Weston Creek-Stromlo-Chapman,50138
Australian Capital Territory--Duffy,50151
Australian Capital Territory--Fisher,50163
Australian Capital Territory--Holder,50148
Australian Capital Territory--Rivett,50152
Australian Capital Territory--Stirling,50170
Australian Capital Territory--Waramanga,50142
Australian Capital Territory--Weston,50144
Australian Capital Territory-Tuggeranong-,46054
Australian Capital Territory-Tuggeranong-Banks,46350
Australian Capital Territory--Bonython,43906
Australian Capital Territory--Calwell,43922
Australian Capital Territory--Chisholm,43899
Australian Capital Territory--Conder,46333
Australian Capital Territory--Fadden,49311
Australian Capital Territory--Gilmore,43919
Australian Capital Territory--Gordon,46342
Australian Capital Territory--Gowrie,49324
Australian Capital Territory--Greenway,47731
Australian Capital Territory--Isabella Plains,43912
Australian Capital Territory--Kambah,46455
Australian Capital Territory--Macarthur,49344
Australian Capital Territory--Monash,49305
Australian Capital Territory--Oxley,46098
Australian Capital Territory--Richardson,43905
Australian Capital Territory--Theodore,43912
Australian Capital Territory--Wanniassa,46104
Australian Capital Territory-South Canberra-,68355
Australian Capital Territory-South Canberra-Barton,72678
Australian Capital Territory--Deakin,72815
Australian Capital Territory--Forrest,77866
Australian Capital Territory--Griffith,75914
Australian Capital Territory--Kingston,58733
Australian Capital Territory--Narrabundah,58718
Australian Capital Territory--Oaks Estate,45212
Australian Capital Territory--Pialligo,48596
Australian Capital Territory--Red Hill,77841
Australian Capital Territory--Symonston,48398
Australian Capital Territory--Yarralumla,72706
Australian Capital Territory-Gungahlin-Hall-,48846
Australian Capital Territory-Gungahlin-Hall-Amaroo,49123
Australian Capital Territory--Gungahlin,46760
Australian Capital Territory--Hall,55885
Australian Capital Territory--Harrison,48176
Australian Capital Territory--Ngunnawal,49064
Australian Capital Territory--Nicholls,49061
Australian Capital Territory--Palmerston,49051
Australian Capital Territory-Australian Capital Territory - Bal--,46706
Australian Capital Territory-Australian Capital Territory - Bal-Australian Capital Territory - Bal-,46706
Australian Capital Territory-Australian Capital Territory - Bal-Remainder of ACT,46706
Australian Capital Territory-Unincorporated ACT--,49843
